mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.5	0	11/8	3/2	2	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	5/2	1.0	1/2	1/2	3/2	2	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	1	7/2	1.0	3/4	3/4	3/2	2	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	1	9/2	1.0	1	1	3/2	2	1	IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	1	11/2	1.0	5/4	5/4	3/2	2	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	2	13/2	2.0	0	0	3/2	2	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
3	2	17/2	0.5	1/2	1/2	3/2	2	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
3	2	9	0.5	5/8	5/8	3/2	2	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
3	2	19/2	1.0	3/4	3/4	3/2	2	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	2	21/2	1.0	1	1	3/2	2	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	2	23/2	1.0	5/4	5/4	3/2	2	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	3	25/2	2.0	0	0	3/2	2	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
4	3	29/2	1.0	1/2	1/2	3/2	2	1	V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	3	31/2	1.0	3/4	3/4	3/2	2	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	33/2	1.0	1	1	3/2	2	1	viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	3	35/2	1.0	5/4	5/4	3/2	2	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
5	4	37/2	1.5	0	0	3/2	2	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	20	0.5	3/8	3/8	3/2	2	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
5	4	41/2	1.0	1/2	1/2	3/2	2	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
5	4	43/2	1.0	3/4	3/4	3/2	2	1	IVM7	A	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
5	4	45/2	2.0	1	1	3/2	2	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
6	5	49/2	3.0	0	0	3/2	2	1	I|PAC}{	A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
6	5	55/2	0.5	3/4	3/4	3/2	2	1	viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
6	5	28	0.5	7/8	7/8	3/2	2	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
6	5	57/2	1.0	1	1	3/2	2	1	#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
6	5	59/2	1.0	5/4	5/4	3/2	2	1	V/vi	A	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
7	6	61/2	2.0	0	0	3/2	2	1	i/vi	A	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
7	6	65/2	1.0	1/2	1/2	3/2	2	1	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
7	6	67/2	1.0	3/4	3/4	3/2	2	1	V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
7	6	69/2	1.0	1	1	3/2	2	1	I6/V	A	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
7	6	71/2	1.0	5/4	5/4	3/2	2	1	V65/V/V	A	I		V65/V/V	V		65		V/V			Mm7	0	0	7, 4, 1, 3		3	7
8	7	73/2	2.0	0	0	3/2	2	1	V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
8	7	77/2	1.0	1/2	1/2	3/2	2	1	V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
