mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	11/8	3/2	2	1		A.I	A	I		I	I							M	0	0	0, 4, 1		0	0
2	1	1/4	1/4	3/2	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	1/2	1/2	3/2	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	1	3/4	3/4	3/2	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	1	1	1	3/2	2	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	1	5/4	5/4	3/2	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	2	0	0	3/2	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
3	2	3/8	3/8	3/2	2	1		iii43	A	I		iii43	iii		43					mm7	0	0	5, 2, 4, 1		4	5
3	2	1/2	1/2	3/2	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
3	2	5/8	5/8	3/2	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
3	2	3/4	3/4	3/2	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	2	1	1	3/2	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	2	5/4	5/4	3/2	2	1		ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	3	0	0	3/2	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
4	3	1/2	1/2	3/2	2	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	3	3/4	3/4	3/2	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	1	1	3/2	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	3	5/4	5/4	3/2	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
5	4	0	0	3/2	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
5	4	1/4	1/4	3/2	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	3/8	3/8	3/2	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
5	4	1/2	1/2	3/2	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
5	4	3/4	3/4	3/2	2	1		IVM7	A	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
5	4	1	1	3/2	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
6	5	0	0	3/2	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
6	5	3/4	3/4	3/2	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
6	5	7/8	7/8	3/2	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
6	5	1	1	3/2	2	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
6	5	5/4	5/4	3/2	2	1		V/vi	A	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
7	6	0	0	3/2	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
7	6	1/2	1/2	3/2	2	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
7	6	3/4	3/4	3/2	2	1		V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
7	6	1	1	3/2	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	6	5/4	5/4	3/2	2	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
8	7	0	0	3/2	2	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
8	7	1/2	1/2	3/2	2	1		V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
8	7	3/4	3/4	3/2	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	7	1	1	3/2	2	1		viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
8	7	5/4	5/4	3/2	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
9	8	0	0	3/2	2	1		viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
9	8	1/4	1/4	3/2	2	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
9	8	3/8	3/8	3/2	2	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
9	8	1/2	1/2	3/2	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
9	8	3/4	3/4	3/2	2	1		IVM7/V	A	I		IVM7/V	IV	M	7		V			MM7	0	0	0, 4, 1, 5		0	0
9	8	1	1	3/2	2	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
9	8	5/4	5/4	3/2	2	1		iii7/V	A	I		iii7/V	iii		7		V			mm7	0	0	5, 2, 6, 3		5	5
10	9	0	0	3/2	2	1		vi/V	A	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
