mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/8	3/2	2	1	A.I				A	I		I	I							M	0	0	3, 7, 4		3	3	2	8	0.2	0.125	2.375	0.05
2	1	1/2	1/2	3/2	2	1	I64				A	I		I64	I		64					M	0	0	4, 3, 7		3	4	2	1	0.6666666666666666	0.125	0.125	0.5
2	1	3/4	3/4	3/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.0625	0.4375	0.125
2	1	1	1	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	2	2	0.5	0.125	0.5	0.2
2	1	5/4	5/4	3/2	2	1	ii	0	-5.5	/	A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	1	0.0	0.0	0.125	0.0
2	1	11/8	11/8	3/2	2	1	V7/IV	-1	-5.5	/	A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.25	0.0
3	2	0	0	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	1	4	0.2	0.0625	0.4375	0.125
3	2	1/4	1/4	3/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	3	0.4	0.125	0.375	0.25
3	2	1/2	1/2	3/2	2	1	ii				A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	3	0.0	0.0	0.75	0.0
3	2	3/4	3/4	3/2	2	1	V7				A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.625	0.0
3	2	1	1	3/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
3	2	5/4	5/4	3/2	2	1	IVM7				A	I		IVM7	IV	M	7					MM7	0	0	2, 6, 3, 7		2	2	0	3	0.0	0.0	0.625	0.0
4	3	0	0	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	2	7	0.2222222222222222	0.125	2.25	0.05263157894736842
4	3	1/2	1/2	3/2	2	1	V64				A	I		V64	V		64					M	0	0	5, 4, 8		4	5	2	1	0.6666666666666666	0.125	0.125	0.5
4	3	3/4	3/4	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	5	0.16666666666666666	0.0625	0.9375	0.0625
4	3	1	1	3/2	2	1	viio				A	I		viio	vii	o						o	0	0	8, 5, 2		8	8	1	4	0.2	0.125	1.0	0.1111111111111111
4	3	5/4	5/4	3/2	2	1	V7				A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	3	0.25	0.125	0.25	0.3333333333333333
5	4	0	0	3/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	3	3	0.5	0.5	0.5	0.5
5	4	1/2	1/2	3/2	2	1	iii				A	I		iii	iii							m	0	0	7, 4, 8		7	7	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	3/4	3/4	3/2	2	1	vi				A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	2	0.0	0.0	0.5	0.0
5	4	1	1	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.625	0.0
5	4	5/4	5/4	3/2	2	1	V65/ii				A	I		V65/ii	V		65		ii			Mm7	0	0	10, 7, 4, 6		6	10	0	2	0.0	0.0	0.375	0.0
6	5	0	0	3/2	2	1	V/V				A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	3	3	0.5	0.5	0.5	0.5
6	5	1/2	1/2	3/2	2	1	viio/V				A	I		viio/V	vii	o			V			o	0	0	9, 6, 3		9	9	1	2	0.3333333333333333	0.125	0.375	0.25
6	5	3/4	3/4	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.5	0.0
6	5	1	1	3/2	2	1	IV6/V				A	I		IV6/V	IV		6		V			M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.625	0.0
6	5	5/4	5/4	3/2	2	1	V65/V				A	I		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	0	2	0.0	0.0	0.375	0.0
7	6	0	0	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	3	3	0.5	0.5	0.5	0.5
7	6	1/2	1/2	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.5	0.0
7	6	3/4	3/4	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	1	1	3/2	2	1	IV/V				A	I		IV/V	IV				V			M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	5/4	5/4	3/2	2	1	ii/V				A	I		ii/V	ii				V			m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.5	0.0
8	7	0	0	3/2	2	1	V/V				A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	3	3	0.5	0.5	0.5	0.5
8	7	1/2	1/2	3/2	2	1	viio/V				A	I		viio/V	vii	o			V			o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	0.5	0.0
8	7	3/4	3/4	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
8	7	7/8	7/8	3/2	2	1	IV/V				A	I		IV/V	IV				V			M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
8	7	1	1	3/2	2	1	V7/V				A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	1.125	0.0
8	7	5/4	5/4	3/2	2	1	V7(4)/V	0	-7	/	A	I		V7(4)/V	V		7	4	V			Mm7	0	0	5, 4, 6, 3		5	5	0	2	0.0	0.0	0.375	0.0
8	7	11/8	11/8	3/2	2	1	V7/V	0	-7	/	A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	1	0.0	0.0	0.125	0.0
9	8	0	0	3/2	2	1	V\\				A	I		V	V						\\	M	0	0	4, 8, 5		4	4	2	25	0.07407407407407407	0.1875	9.0625	0.02027027027027027
11	9	1/2	1/2	3/2	2	1	V2				A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	2	6	0.25	0.125	0.875	0.125
11	9	1	1	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	1	4	0.2	0.125	0.875	0.125
11	9	5/4	5/4	3/2	2	1	viio6				A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	1	4	0.2	0.125	0.375	0.25
12	10	0	0	3/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	1	4	0.2	0.0625	0.5625	0.1
12	10	1/4	1/4	3/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	3	0.4	0.125	0.375	0.25
12	10	1/2	1/2	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
12	10	3/4	3/4	3/2	2	1	VIM7/ii				A	I		VIM7/ii	VI	M	7		ii			MM7	0	0	1, 5, 2, 6		1	1	0	3	0.0	0.0	0.875	0.0
12	10	1	1	3/2	2	1	ii7/ii				A	I		ii7/ii	ii		7		ii			mm7	0	0	7, 4, 8, 5		7	7	1	2	0.3333333333333333	0.125	0.375	0.25
12	10	5/4	5/4	3/2	2	1	V/ii				A	I		V/ii	V				ii			M	0	0	6, 10, 7		6	6	1	3	0.25	0.125	0.625	0.16666666666666666
13	11	0	0	3/2	2	1	ii				A	I		ii	ii							m	0	0	5, 2, 6		5	5	2	7	0.2222222222222222	0.125	2.25	0.05263157894736842
13	11	1/2	1/2	3/2	2	1	ii64				A	I		ii64	ii		64					m	0	0	6, 5, 2		5	6	2	1	0.6666666666666666	0.125	0.125	0.5
13	11	3/4	3/4	3/2	2	1	ii6				A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	1	5	0.16666666666666666	0.0625	0.9375	0.0625
13	11	1	1	3/2	2	1	viio/V				A	I		viio/V	vii	o			V			o	0	0	9, 6, 3		9	9	1	4	0.2	0.125	1.0	0.1111111111111111
13	11	5/4	5/4	3/2	2	1	V/V				A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	1	3	0.25	0.125	0.25	0.3333333333333333
14	12	0	0	3/2	2	1	v				A	I		v	v							m	0	0	4, 1, 5		4	4	3	3	0.5	0.5	0.5	0.5
14	12	1/2	1/2	3/2	2	1	IV/IV				A	I		IV/IV	IV				IV			M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
14	12	3/4	3/4	3/2	2	1	iii/IV				A	I		iii/IV	iii				IV			m	0	0	6, 3, 7		6	6	1	2	0.3333333333333333	0.125	0.375	0.25
14	12	1	1	3/2	2	1	IV(2)				A	I		IV(2)	IV			2				M	0	0	4, 6, 3		2	4	1	2	0.3333333333333333	0.125	0.375	0.25
14	12	5/4	5/4	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
15	13	0	0	3/2	2	1	V/IV				A	I		V/IV	V				IV			M	0	0	3, 7, 4		3	3	4	9	0.3076923076923077	0.5	2.25	0.18181818181818182
15	13	1	1	3/2	2	1	IV6/IV				A	I		IV6/IV	IV		6		IV			M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.75	0.0
15	13	5/4	5/4	3/2	2	1	V65/IV	0	-8	/	A	I		V65/IV	V		65		IV			Mm7	0	0	7, 4, 1, 3		3	7	0	4	0.0	0.0	0.75	0.0
16	14	0	0	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	3	5	0.375	0.375	0.875	0.3
16	14	1/2	1/2	3/2	2	1	IV6				A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.375	0.25
16	14	3/4	3/4	3/2	2	1	ii6/IV				A	I		ii6/IV	ii		6		IV			m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.5	0.0
16	14	1	1	3/2	2	1	V/IV				A	I		V/IV	V				IV			M	0	0	3, 7, 4		3	3	1	4	0.2	0.125	1.375	0.08333333333333333
17	15	0	0	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	1	8	0.1111111111111111	0.0625	2.3125	0.02631578947368421
17	15	1/2	1/2	3/2	2	1	ii7				A	I		ii7	ii		7					mm7	0	0	5, 2, 6, 3		5	5	1	2	0.3333333333333333	0.125	0.125	0.5
17	15	3/4	3/4	3/2	2	1	V6/ii				A	I		V6/ii	V		6		ii			M	0	0	10, 7, 6		6	10	3	3	0.5	0.1875	0.3125	0.375
17	15	1	1	3/2	2	1	VI6/ii				A	I		VI6/ii	VI		6		ii			M	0	0	5, 2, 1		1	5	2	2	0.5	0.125	0.5	0.2
