mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/8	3/2	2	1	A.I				A	I		I	I							M	0	0	3, 7, 4		3	3	1	7	0.125	0.0625	2.4375	0.025
2	1	1/2	1/2	3/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	3	0.4	0.1875	0.5625	0.25
2	1	1	1	3/2	2	1	ii				A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.625	0.0
2	1	5/4	5/4	3/2	2	1	V(64)/IV	0	-7	/	A	I		V(64)/IV	V			64	IV			M	0	0	3, 2, 6		3	3	0	1	0.0	0.0	0.25	0.0
2	1	11/8	11/8	3/2	2	1	V7/IV	0	-7	/	A	I		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	1	0.0	0.0	0.125	0.0
3	2	0	0	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.625	0.0
3	2	1/4	1/4	3/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.375	0.0
3	2	1/2	1/2	3/2	2	1	ii				A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.625	0.0
3	2	3/4	3/4	3/2	2	1	V65				A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	2	0.0	0.0	0.375	0.0
3	2	1	1	3/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	1	3	0.25	0.125	0.875	0.125
4	3	0	0	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	2.3125	0.02631578947368421
4	3	1/2	1/2	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	2	3	0.4	0.1875	0.5625	0.25
4	3	1	1	3/2	2	1	IV6				A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.625	0.0
4	3	5/4	5/4	3/2	2	1	V7				A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.375	0.0
5	4	0	0	3/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	2	2	0.5	0.375	0.625	0.375
5	4	1/2	1/2	3/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.5	0.0
5	4	3/4	3/4	3/2	2	1	vi				A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.75	0.0
5	4	1	1	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.875	0.0
5	4	5/4	5/4	3/2	2	1	V65/ii				A	I		V65/ii	V		65		ii			Mm7	0	0	10, 7, 4, 6		6	10	0	3	0.0	0.0	0.625	0.0
6	5	0	0	3/2	2	1	V/V				A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	2	3	0.4	0.375	0.875	0.3
6	5	1/2	1/2	3/2	2	1	V6/V				A	I		V6/V	V		6		V			M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	1.0	0.0
6	5	3/4	3/4	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.5	0.0
6	5	1	1	3/2	2	1	IV6/V				A	I		IV6/V	IV		6		V			M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.875	0.0
6	5	5/4	5/4	3/2	2	1	V65/V				A	I		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	0	3	0.0	0.0	0.625	0.0
7	6	0	0	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.25	1.75	0.125
7	6	1/2	1/2	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.5	0.0
7	6	3/4	3/4	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	1	1	3/2	2	1	IV(9)/V				A	I		IV(9)/V	IV			9	V			M	0	0	3, 7, 4	5	3	3	0	4	0.0	0.0	0.875	0.0
7	6	5/4	5/4	3/2	2	1	ii/V				A	I		ii/V	ii				V			m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.625	0.0
8	7	0	0	3/2	2	1	V7/V				A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	1	4	0.2	0.125	1.125	0.1
8	7	3/8	3/8	3/2	2	1	IV/V				A	I		IV/V	IV				V			M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
8	7	1/2	1/2	3/2	2	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4	8	2	2	0.5	0.25	0.25	0.5
8	7	3/4	3/4	3/2	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.5	0.0
8	7	1	1	3/2	2	1	V/V				A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	1	5	0.16666666666666666	0.125	1.875	0.0625
9	8	0	0	3/2	2	1	V\\				A	I		V	V						\\	M	0	0	4, 8, 5		4	4	0	14	0.0	0.0	6.5	0.0
11	9	1/4	1/4	3/2	2	1	V7				A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	5	0.16666666666666666	0.0625	1.1875	0.05
11	9	1/2	1/2	3/2	2	1	V2				A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	1	5	0.16666666666666666	0.125	0.875	0.125
11	9	1	1	3/2	2	1	vi64				A	I		vi64	vi		64					m	0	0	7, 6, 3		6	7	0	3	0.0	0.0	1.0	0.0
11	9	5/4	5/4	3/2	2	1	viio6				A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	0	3	0.0	0.0	0.5	0.0
12	10	0	0	3/2	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	1.0	0.0
12	10	1/4	1/4	3/2	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.5	0.0
12	10	1/2	1/2	3/2	2	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.875	0.0
12	10	3/4	3/4	3/2	2	1	VIM7/ii				A	I		VIM7/ii	VI	M	7		ii			MM7	0	0	1, 5, 2, 6		1	1	0	3	0.0	0.0	0.625	0.0
12	10	1	1	3/2	2	1	ii7/ii				A	I		ii7/ii	ii		7		ii			mm7	0	0	7, 4, 8, 5		7	7	0	3	0.0	0.0	0.875	0.0
12	10	5/4	5/4	3/2	2	1	V7/ii				A	I		V7/ii	V		7		ii			Mm7	0	0	6, 10, 7, 4		6	6	1	3	0.25	0.0625	0.5625	0.1
13	11	0	0	3/2	2	1	ii				A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	4	0.2	0.0625	1.9375	0.03125
